,flight_id,initial_alt,time_to_buffet,time_from_buffet_to_uncommanded_descent,magnitude_of_uncommanded_descent,time_from_buffet_to_uncommanded_roll,magnitude_of_uncommanded_roll,period_of_uncommanded_roll,initial_airspeed,time_from_buffet_to_uncommanded_descent_high,magnitude_of_uncommanded_descent_high,time_from_buffet_to_positive_angle_of_attack,max_angle_of_attack,rate_of_change_in_angle_of_attack,cur_time,alt_noise,alt_noise_buffet,airspeed_noise,airspeed_noise_buffet,cur_altitude,cur_avg_altitude,cur_airspeed,cur_avg_airspeed,roll,vertical_speed,cur_avg_vertical_speed,angle_of_attack,flight_path_angle,cur_avg_flight_path_angle,pitch_angle,sign_flag
2640,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,264,2.965915,10.665719,-4.794859,-18.914586,31601.96592,31599.04756,143.205141,149.1111127,0,9.82478,3.441714,0,3.934233,1.32269,3.934233,1
2641,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,264.1,-1.560127,9.027403,1.687955,4.990325,31597.43987,31598.55472,149.687955,149.3490346,0,-45.26042,-4.9284095,0,-17.601011,-1.891202,-17.601011,1
2642,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,264.2,-3.980503,3.599259,-3.393361,-7.358437,31595.0195,31597.95305,144.606639,148.6218364,0,-24.20376,-6.016712,0,-9.636031,-2.320331,-9.636031,1
2643,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,264.3,3.268824,-12.425353,4.67878,1.362833,31602.26882,31598.05586,152.67878,148.8523706,0,72.49327,1.028125,0,28.349008,0.395775,28.349008,1
2644,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,264.4,-0.194747,-2.008139,-1.99591,-8.463848,31598.80525,31597.64572,146.00409,147.912573,0,-34.63571,-4.101351,0,-13.723782,-1.58903,-13.723782,1
2645,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,264.5,-0.48847,1.072914,-7.252068,4.48576,31598.51153,31597.78077,140.747932,147.4699418,0,-2.93723,1.350482,0,-1.195865,0.524742,-1.195865,1
2646,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,264.6,-1.124317,-10.093291,2.48776,-2.557337,31597.87568,31598.21024,150.48776,147.9667132,0,-6.35847,4.294683,0,-2.421784,1.663346,-2.421784,1
2647,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,264.7,-5.464575,19.198814,-1.947033,-1.904629,31593.53543,31598.13136,146.052967,147.6402628,0,-43.40258,-0.78878,0,-17.288987,-0.306131,-17.288987,1
2648,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,264.8,-2.695954,-1.049244,0.033093,17.801078,31596.30405,31598.16741,148.033093,147.297334,0,27.68621,0.3604365,0,10.780138,0.140213,10.780138,1
2649,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,264.9,5.16605,9.541499,-11.346906,-0.92436,31604.16605,31598.36681,136.653094,146.5524093,0,78.62004,1.9940295,0,35.125033,0.779662,35.125033,1
2650,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,265,-3.558945,1.854947,-1.989131,3.143525,31595.44106,31598.17018,146.010869,146.3715635,0,-87.24995,-1.966243,0,-36.697898,-0.769747,-36.697898,1
2651,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,265.1,2.053034,-1.208661,8.963222,-20.41825,31601.05303,31598.12653,156.963222,147.3489772,0,56.11979,-0.436537,0,20.95041,-0.169758,20.95041,1
2652,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,265.2,0.249932,3.89864,-1.734851,-6.90915,31599.24993,31598.15232,146.265149,147.3452243,0,-18.03102,0.257944,0,-7.081744,0.10031,-7.081744,1
2653,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,265.3,-3.792324,14.896107,-2.163113,5.806584,31595.20768,31597.87497,145.836887,146.8748172,0,-40.42256,-2.7735125,0,-16.092948,-1.08209,-16.092948,1
2654,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,265.4,5.079231,-2.489351,10.978642,-0.828931,31604.07923,31597.91728,158.978642,147.3457173,0,88.71555,0.423038,0,33.92247,0.164512,33.92247,1
2655,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,265.5,3.444259,0.127906,0.493168,-2.988988,31602.44426,31598.25966,148.493168,147.4999286,0,-16.34972,3.423832,0,-6.321787,1.330192,-6.321787,1
2656,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,265.6,4.561546,1.82587,5.274805,4.655799,31603.56155,31598.7281,153.274805,147.8810364,0,11.17287,4.684355,0,4.180555,1.815368,4.180555,1
2657,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,265.7,-0.767349,10.917832,-0.57853,12.792341,31598.23265,31599.19308,147.42147,147.58204,0,-53.28895,4.649789,0,-21.192275,1.805619,-21.192275,1
2658,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,265.8,0.869868,-7.241923,2.139202,-5.532945,31599.86987,31599.30074,150.139202,147.7419308,0,16.37217,1.0766415,0,6.260821,0.417567,6.260821,1
2659,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,265.9,-2.092717,-7.251778,9.589593,-0.918348,31596.90728,31599.09693,157.589593,148.4565229,0,-29.62585,-2.038077,0,-10.83652,-0.786665,-10.83652,1
2660,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,266,4.431255,6.274254,0.329517,8.356402,31603.43126,31599.1702,148.329517,148.7127417,0,65.23972,0.73267,0,26.094935,0.282304,26.094935,1
2661,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,266.1,0.319236,-5.668285,-2.76595,-5.04453,31599.31924,31599.26417,145.23405,148.4900465,0,-41.12019,0.9396815,0,-16.448344,0.362611,-16.448344,1
2662,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,266.2,-3.148193,-7.396259,4.812929,11.620825,31595.85181,31599.30578,152.812929,148.900361,0,-34.67429,0.416155,0,-13.115995,0.160145,-13.115995,1
2663,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,266.3,6.517897,0.31245,3.975249,17.529405,31605.5179,31599.46824,151.975249,148.8651844,0,96.6609,1.6245365,0,39.499369,0.625316,39.499369,1
2664,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,266.4,-10.029567,-13.768033,6.781148,-1.18914,31588.97043,31598.97649,154.781148,149.3040373,0,-165.47464,-4.91741,0,-90.00663,-1.887548,-90.00663,1
2665,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,266.5,0.622791,17.941186,-7.6044,-0.98837,31599.62279,31599.03206,140.3956,149.2864207,0,106.52358,0.5556305,0,49.356769,0.213266,49.356769,1
2666,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,266.6,4.70036,-6.339891,6.023312,-15.620235,31603.70036,31599.32329,154.023312,149.4631983,0,40.77569,2.9123385,0,15.352465,1.11658,15.352465,1
2667,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,266.7,5.420165,-3.15707,-4.406079,-14.890698,31604.42017,31599.86753,143.593921,149.340246,0,7.19805,5.44237,0,2.873528,2.088632,2.873528,1
2668,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,266.8,-3.403416,6.290359,10.695446,16.356954,31595.59658,31599.83216,158.695446,149.8733637,0,-88.23581,-0.353731,0,-33.782604,-0.13524,-33.782604,1
2669,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,266.9,-2.546095,31.769839,-7.382147,-8.943669,31596.45391,31599.44655,140.617853,150.0716016,0,8.57321,-3.8560725,0,3.495643,-1.472479,3.495643,1
2670,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,267,2.646144,12.126252,-6.198152,10.745994,31601.64614,31599.7568,141.801848,149.8611506,0,51.92239,3.1025445,0,21.480669,1.186355,21.480669,1
2671,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,267.1,-4.741691,-10.043629,0.155514,-11.19205,31594.25831,31599.41707,148.155514,149.4207652,0,-73.87835,-3.3973625,0,-29.913197,-1.302936,-29.913197,1
2672,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,267.2,1.86916,14.466512,0.939729,0.856539,31600.86916,31599.49803,148.939729,149.5544942,0,66.10851,0.809614,0,26.352418,0.310195,26.352418,1
2673,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,267.3,-2.172159,-8.879144,0.434301,-0.507707,31596.82784,31599.57904,148.434301,149.6843649,0,-40.41319,0.8100825,0,-15.800146,0.310106,-15.800146,1
2674,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,267.4,1.19663,1.533615,-0.84276,13.083745,31600.19663,31599.38491,147.15724,149.0932948,0,33.68789,-1.9413005,0,13.234733,-0.746108,13.234733,1
2675,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,267.5,7.396293,-6.944115,-1.22046,-13.005741,31606.39629,31599.58251,146.77954,149.0076134,0,61.99663,1.976017,0,24.98673,0.759888,24.98673,1
2676,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,267.6,-1.591212,3.389171,0.782744,1.447356,31597.40879,31599.27487,148.782744,148.7830103,0,-89.87505,-3.076379,0,-37.164618,-1.184874,-37.164618,1
2677,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,267.7,3.306369,-2.803552,-2.529564,-0.344245,31602.30637,31599.47856,145.470436,148.6854586,0,48.97581,2.036859,0,19.675687,0.784984,19.675687,1
2678,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,267.8,-0.566585,-4.889708,-1.225536,13.895228,31598.43342,31599.40673,146.774464,148.5172217,0,-38.72954,-0.7182265,0,-15.301011,-0.277103,-15.301011,1
2679,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,267.9,-10.878764,-4.846471,-1.794698,-1.057784,31588.12124,31598.96743,146.205302,147.9480072,0,-103.12179,-4.3930235,0,-44.858854,-1.70166,-44.858854,1
2680,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,268,-0.213384,-8.346743,4.523037,-9.43406,31598.78662,31598.7352,152.523037,148.1576832,0,106.6538,-2.3223195,0,44.371216,-0.898194,44.371216,1
2681,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,268.1,-3.750699,9.447021,4.144955,-16.228766,31595.2493,31598.5317,152.144955,148.5032284,0,-35.37315,-2.0349675,0,-13.445079,-0.785217,-13.445079,1
2682,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,268.2,-6.159535,10.021937,-3.018887,7.908381,31592.84047,31598.38114,144.981113,148.1116376,0,-24.08836,-1.505671,0,-9.56465,-0.582509,-9.56465,1
2683,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,268.3,-5.239279,-6.05259,-13.753846,18.596315,31593.76072,31597.79328,134.246154,147.2251829,0,9.20256,-5.878588,0,3.930992,-2.288553,3.930992,1
2684,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,268.4,-3.983337,0.401716,-0.765085,-6.070368,31595.01666,31598.09559,147.234915,146.8478712,0,12.55942,3.023115,0,4.893747,1.179702,4.893747,1
2685,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,268.5,-8.931657,14.865295,1.793063,3.362806,31590.06834,31597.61787,149.793063,147.3177444,0,-49.4832,-4.777224,0,-19.291061,-1.858452,-19.291061,1
2686,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,268.6,-6.863098,13.795181,12.401407,-23.276409,31592.1369,31597.03969,160.401407,147.6366491,0,20.68559,-5.781729,0,7.410126,-2.24455,7.410126,1
2687,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,268.7,6.575509,-1.779186,3.429382,-1.370453,31605.57551,31597.09746,151.429382,148.0284222,0,134.38607,0.577672,0,62.559205,0.22361,62.559205,1
2688,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,268.8,-2.263966,-10.341841,9.510949,-18.155803,31596.73603,31597.15443,157.510949,147.9691973,0,-88.39475,0.569725,0,-34.141168,0.220622,-34.141168,1
2689,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,268.9,1.605502,14.929284,-0.402222,-2.242849,31600.6055,31597.36201,147.597778,148.3181936,0,38.69468,2.0757985,0,15.199567,0.801973,15.199567,1
2690,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,269,-5.625824,-2.503962,1.723793,-7.518899,31593.37418,31596.94841,149.723793,148.7142908,0,-72.31326,-4.135984,0,-28.882192,-1.593811,-28.882192,1
2691,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,269.1,-0.01793,-2.788601,0.461986,-13.539727,31598.98207,31597.1846,148.461986,148.7296144,0,56.07894,2.3618805,0,22.194943,0.909983,22.194943,1
2692,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,269.2,-1.721624,4.359457,-8.30235,1.482186,31597.27838,31597.00506,139.69765,148.2675105,0,-17.03694,-1.795392,0,-7.005507,-0.693871,-7.005507,1
2693,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,269.3,1.525736,6.434041,7.777323,2.42467,31600.52574,31597.18996,155.777323,148.6346616,0,32.4736,1.8489475,0,12.033103,0.712804,12.033103,1
2694,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,269.4,1.255061,1.378072,8.375619,-8.056794,31600.25506,31597.19288,156.375619,149.0955805,0,-2.70675,0.0292155,0,-0.991872,0.011228,-0.991872,1
2695,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,269.5,3.040236,-5.342377,7.396073,8.07539,31602.04024,31596.97508,155.396073,149.5264072,0,17.85175,-2.1780285,0,6.597134,-0.834672,6.597134,1
2696,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,269.6,-0.23965,-12.593131,-4.586781,-6.783642,31598.76035,31597.04265,143.413219,149.2579309,0,-32.79886,0.675781,0,-13.221627,0.259433,-13.221627,1
2697,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,269.7,6.938076,0.52266,2.440659,-5.780565,31605.93808,31597.22424,150.440659,149.5064421,0,71.77726,1.8158535,0,28.499144,0.695963,28.499144,1
2698,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,269.8,-8.547859,-7.006677,-13.146044,-1.867887,31590.45214,31596.82518,134.853956,148.9104167,0,-154.85935,-3.990637,0,-90.00663,-1.535761,-90.00663,1
2699,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,269.9,-2.470131,5.75058,-2.972197,-5.830935,31596.52987,31597.24561,145.027803,148.8515417,0,60.77728,4.2043165,0,24.77792,1.618656,24.77792,1
2700,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,270,5.519622,6.535229,-4.151873,6.516004,31604.51962,31597.53226,143.848127,148.4177962,0,79.89753,2.866503,0,33.742806,1.106746,33.742806,1
2701,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,270.1,-0.939791,10.561045,1.703867,0.558427,31598.06021,31597.6728,149.703867,148.2957418,0,-64.59413,1.405454,0,-25.563364,0.543062,-25.563364,1
2702,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,270.2,-5.911406,-4.499747,6.095477,9.323809,31593.08859,31597.68521,154.095477,148.75146,0,-49.71615,0.1240645,0,-18.823566,0.04779,-18.823566,1
2703,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,270.3,1.160713,0.974482,12.222964,-7.13274,31600.16071,31598.00521,160.222964,150.0503005,0,70.72119,3.199996,0,26.194681,1.222081,26.194681,1
2704,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,270.4,-0.433121,3.254051,7.276136,-3.079613,31598.56688,31598.18272,155.276136,150.4523616,0,-15.93834,1.775108,0,-5.891944,0.676068,-5.891944,1
2705,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,270.5,-0.7694,-4.622066,9.772283,10.697463,31598.2306,31598.59083,157.772283,150.8513226,0,-3.36279,4.0811285,0,-1.221396,1.550382,-1.221396,1
2706,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,270.6,-3.217975,3.64988,2.264786,-3.576366,31595.78203,31598.77309,150.264786,150.3444915,0,-24.48575,1.8225615,0,-9.378897,0.69464,-9.378897,1
2707,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,270.7,-7.711388,-0.64667,-15.660835,0.355446,31591.28861,31598.05874,132.339165,149.3899807,0,-44.93413,-7.1434485,0,-19.85017,-2.740985,-19.85017,1
2708,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,270.8,-0.453291,4.029703,9.893496,2.636767,31598.54671,31598.14928,157.893496,149.409108,0,72.58097,0.9053375,0,27.368676,0.347209,27.368676,1
2709,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,270.9,-4.111787,-8.54206,-2.007062,-10.460967,31594.88821,31597.86341,145.992938,149.328866,0,-36.58496,-2.8586445,0,-14.513736,-1.096977,-14.513736,1
2710,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,271,-1.087733,10.619412,-0.586699,-8.960275,31597.91227,31598.09032,147.413301,149.2133414,0,30.24054,2.2690455,0,11.838636,0.871379,11.838636,1
2711,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,271.1,4.249537,-0.309522,8.000525,-0.857528,31603.24954,31598.30369,156.000525,149.5902684,0,53.3727,2.1337335,0,20.008266,0.817346,20.008266,1
2712,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,271.2,-5.554061,-12.330333,2.316655,7.57212,31593.44594,31598.11207,150.316655,150.1212186,0,-98.03598,-1.9162185,0,-40.710404,-0.731424,-40.710404,1
2713,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,271.3,-4.353928,-8.414072,-0.344169,-0.095945,31594.64607,31597.81809,147.655831,149.715144,0,12.00133,-2.939832,0,4.662434,-1.125225,4.662434,1
2714,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,271.4,-2.769619,1.559717,1.176089,-7.867841,31596.23038,31597.61685,149.176089,149.3551675,0,15.84309,-2.01234,0,6.096985,-0.772056,6.096985,1
2715,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,271.5,-7.401836,-20.699574,3.125585,4.693387,31591.59816,31597.09475,151.125585,149.1416431,0,-46.32217,-5.221036,0,-17.850613,-2.006324,-17.850613,1
2716,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,271.6,-12.164545,-3.16717,-1.395744,-20.82768,31586.83546,31596.4985,146.604256,149.301195,0,-47.62709,-5.9624475,0,-18.958999,-2.288924,-18.958999,1
2717,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,271.7,1.715509,2.735657,-7.467916,11.92452,31600.71551,31596.23738,140.532084,148.8057662,0,138.80054,-2.6112835,0,81.00242,-1.005567,81.00242,1
2718,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,271.8,1.46185,2.217971,0.361942,10.490742,31600.46185,31596.73786,148.361942,149.4811655,0,-2.53659,5.0048545,0,-0.979724,1.918849,-0.979724,1
2719,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,271.9,0.904735,8.839456,2.549193,-2.23135,31599.90474,31596.9066,150.549193,149.757235,0,-5.57115,1.687433,0,-2.1209,0.645658,-2.1209,1
2720,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,272,4.480936,-10.933101,-0.091731,-4.267381,31603.48094,31596.85467,147.908269,149.9602421,0,35.76201,-0.519343,0,13.992951,-0.198442,13.992951,1
2721,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,272.1,4.510222,-16.64913,1.994777,-17.205743,31603.51022,31597.12717,149.994777,149.9747876,0,0.29286,2.7250065,0,0.111876,1.041185,0.111876,1
2722,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,272.2,5.544572,7.207531,0.525964,16.483981,31604.54457,31597.69997,148.525964,149.696312,0,10.3435,5.727989,0,3.993663,2.193066,3.993663,1
2723,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,272.3,1.638796,0.897053,1.168887,12.678744,31600.6388,31597.72387,149.168887,149.1436081,0,-39.05776,0.2390415,0,-15.18014,0.091838,-15.18014,1
2724,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,272.4,-4.337696,-18.046674,-2.735373,9.425688,31594.6623,31597.52864,145.264627,148.6430327,0,-59.76492,-1.9522875,0,-24.295921,-0.752604,-24.295921,1
2725,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,272.5,0.965411,-6.729147,-7.759659,3.044075,31599.96541,31597.61539,140.240341,147.7664356,0,53.03107,0.8674055,0,22.220413,0.336359,22.220413,1
2726,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,272.6,3.239533,-11.284655,0.311384,6.770813,31602.23953,31597.93826,148.311384,147.6687655,0,22.74122,3.228754,0,8.820853,1.252955,8.820853,1
2727,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,272.7,1.255685,22.2904,0.302358,6.741166,31600.25569,31598.38661,148.302358,148.4669251,0,-19.83848,4.4835365,0,-7.688096,1.73066,-7.688096,1
2728,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,272.8,-3.116896,19.240906,3.409835,-15.672153,31595.8831,31598.25343,151.409835,148.1427421,0,-43.72581,-1.3318025,0,-16.78683,-0.515134,-16.78683,1
2729,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,272.9,4.870925,14.499852,-14.176835,-3.529801,31603.87093,31598.70257,133.823165,147.5342534,0,79.87821,4.491356,0,36.65045,1.744642,36.65045,1
2730,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,273,2.444995,3.063489,-4.615465,2.948055,31601.445,31598.87921,143.384535,147.3328151,0,-24.2593,1.766364,0,-9.741473,0.686983,-9.741473,1
2731,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,273.1,-2.272264,-14.124274,-4.459226,-11.390473,31596.72774,31598.55312,143.540774,146.7098276,0,-47.17259,-3.2609005,0,-19.187388,-1.273705,-19.187388,1
2732,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,273.2,-3.837952,-13.308569,-1.434043,3.361842,31595.16205,31598.63892,146.565957,146.5222927,0,-15.65688,0.8580545,0,-6.132763,0.335559,-6.132763,1
2733,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,273.3,0.957584,3.151228,3.434942,-4.382219,31599.95758,31598.9045,151.434942,146.7112482,0,47.95536,2.655756,0,18.463202,1.037297,18.463202,1
2734,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,273.4,2.207836,4.400741,4.644347,-0.983609,31601.20784,31599.15337,152.644347,146.8846611,0,12.50252,2.4887275,0,4.698489,0.970904,4.698489,1
2735,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,273.5,10.395697,-7.070913,-0.212204,20.899072,31609.3957,31600.04325,147.787796,146.7177717,0,81.87861,8.8987665,0,33.646286,3.47751,33.646286,1
2736,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,273.6,-1.384171,9.909965,-7.097993,-12.899253,31597.61583,31600.58227,140.902007,146.4326592,0,-117.79868,5.390187,0,-56.727698,2.10969,-56.727698,1
2737,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,273.7,4.137364,-11.805166,9.536512,-5.885011,31603.13736,31600.70336,157.536512,147.2828806,0,55.21535,1.2109275,0,20.518947,0.471113,20.518947,1
2738,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,273.8,-1.042755,24.990267,5.635259,14.492998,31597.95725,31600.57813,153.635259,147.5465465,0,-51.80119,-1.2523025,0,-19.705996,-0.48634,-19.705996,1
2739,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,273.9,-5.501533,-15.74961,-0.787949,-3.118367,31593.49847,31600.25781,147.212051,147.3796894,0,-44.58778,-3.203134,0,-17.632043,-1.24545,-17.632043,1
2740,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,274,-0.272071,-2.096513,4.524745,-8.467945,31598.72793,31600.02016,152.524745,147.6105132,0,52.29462,-2.3765035,0,20.052688,-0.92256,20.052688,1
2741,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,274.1,2.470756,12.201212,1.123583,-18.849502,31601.47076,31599.91819,149.123583,147.5669535,0,27.42827,-1.019733,0,10.599524,-0.395964,10.599524,1
2742,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,274.2,-0.864549,11.732602,2.744621,-4.129926,31598.13545,31599.59773,150.744621,147.6778863,0,-33.35305,-3.2045605,0,-12.783717,-1.243488,-12.783717,1
2743,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,274.3,-9.624162,-13.498893,2.117267,-0.112415,31589.37584,31599.03459,150.117267,147.7253053,0,-87.59613,-5.631479,0,-35.700993,-2.184879,-35.700993,1
2744,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,274.4,-3.420043,20.499481,0.876817,1.632149,31595.57996,31599.08047,148.876817,147.9059148,0,62.04119,0.4588265,0,24.63002,0.177754,24.63002,1
2745,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,274.5,4.170065,1.746937,-8.414113,-7.271577,31603.17007,31599.2407,139.585887,147.8731921,0,75.90108,1.602327,0,32.942324,0.620905,32.942324,1
2746,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,274.6,-5.907328,15.781433,-0.685497,4.603438,31593.09267,31598.78336,147.314503,147.8233481,0,-100.77393,-4.5734305,0,-43.165957,-1.773058,-43.165957,1
2747,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,274.7,4.173689,31.95654,1.156362,-7.912003,31603.17369,31598.92926,149.156362,147.8660483,0,100.81017,1.459002,0,42.524806,0.565391,42.524806,1
2748,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,274.8,-1.619645,-7.210882,3.823505,-14.782765,31597.38036,31599.00412,151.823505,147.8867318,0,-57.93334,0.7486255,0,-22.433453,0.290063,-22.433453,1
2749,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,274.9,-1.108351,-3.004808,-7.112571,-1.118549,31597.89165,31598.70516,140.887429,148.239945,0,5.11294,-2.989638,0,2.079929,-1.15568,2.079929,1
2750,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,275,5.324987,2.551712,3.586974,-7.347059,31604.32499,31598.84916,151.586974,148.6500669,0,64.33338,1.439996,0,25.114486,0.555083,25.114486,1
